date,summary,sunriseTime,apparentTemperatureMinTime,moonPhase,icon,precipType,apparentTemperatureMax,temperatureMax,time,apparentTemperatureMaxTime,sunsetTime,pressure,windSpeed,temperatureMin,apparentTemperatureMin,windBearing,temperatureMaxTime,temperatureMinTime
1/10/2013,Clear throughout the day.,1357831543,1357830000,0.96,clear-day,rain,50.65,50.65,1357804800,1357862400,1357866602,1019.71,8.09,44.8,40.49,320,1357862400,1357826400
1/11/2013,Clear throughout the day.,1357917932,1357912800,0.01,clear-day,rain,50.32,50.32,1357891200,1357948800,1357953061,1022.13,4.2,42.68,39.29,327,1357948800,1357920000
1/12/2013,Clear throughout the day.,1358004318,1357999200,0.04,clear-day,rain,48.12,48.12,1357977600,1358035200,1358039520,1022.27,0.95,40.38,38.37,1,1358035200,1358006400
1/13/2013,Clear throughout the day.,1358090703,1358085600,0.08,clear-day,rain,46.69,48.85,1358064000,1358125200,1358125981,1023.07,1.23,38.79,37.01,354,1358125200,1358089200
1/14/2013,Clear throughout the day.,1358177085,1358175600,0.11,clear-day,rain,51.2,51.2,1358150400,1358211600,1358212442,1027.39,3.9,38.79,35.93,39,1358211600,1358175600
1/15/2013,Clear throughout the day.,1358263466,1358251200,0.15,clear-day,rain,53.38,53.38,1358236800,1358294400,1358298904,1030.36,1.77,39.7,36.7,8,1358294400,1358258400
1/16/2013,Clear throughout the day.,1358349844,1358341200,0.18,clear-day,rain,54.56,54.56,1358323200,1358384400,1358385367,1027.85,1.93,40.15,39.2,318,1358384400,1358348400
1/17/2013,Clear throughout the day.,1358436221,1358438400,0.21,clear-day,rain,56.79,56.79,1358409600,1358470800,1358471830,1022.83,1.7,43.5,41.84,232,1358470800,1358434800
1/18/2013,Clear throughout the day.,1358522596,1358510400,0.24,clear-day,rain,59.35,59.35,1358496000,1358553600,1358558294,1021.61,1.53,43.94,43.94,241,1358553600,1358510400
1/19/2013,Clear throughout the day.,1358608968,1358611200,0.28,clear-day,rain,59.38,59.38,1358582400,1358640000,1358644759,1022.25,1.33,43.44,41.02,295,1358640000,1358607600
1/20/2013,Clear throughout the day.,1358695339,1358690400,0.31,clear-day,rain,59.35,59.35,1358668800,1358726400,1358731224,1022.05,1.02,44,43.33,275,1358726400,1358694000
1/21/2013,Clear throughout the day.,1358781708,1358773200,0.34,clear-day,rain,57.79,57.79,1358755200,1358816400,1358817690,1020.13,1.42,42.94,41.79,307,1358816400,1358776800
1/22/2013,Clear throughout the day.,1358868075,1358866800,0.37,clear-day,rain,57.03,57.03,1358841600,1358892000,1358904156,1017.87,2.29,45.71,44.23,321,1358892000,1358863200
1/23/2013,Clear throughout the day.,1358954441,1359000000,0.39,clear-day,rain,52.88,52.88,1358928000,1358964000,1358990622,1016.69,3.54,50,47.58,336,1358964000,1359000000
1/24/2013,Clear throughout the day.,1359040804,1359036000,0.42,clear-day,rain,55.03,55.03,1359014400,1359075600,1359077089,1019.96,1.11,50.88,50.88,263,1359075600,1359036000
1/25/2013,Clear throughout the day.,1359127166,1359129600,0.45,clear-day,rain,61.26,61.26,1359100800,1359158400,1359163556,1019.96,2.5,51.44,51.44,325,1359158400,1359129600
1/26/2013,Clear throughout the day.,1359213526,1359262800,0.48,clear-day,rain,54.65,54.65,1359187200,1359230400,1359250023,1016.86,7.45,50,45.26,277,1359230400,1359270000
1/27/2013,Clear throughout the day.,1359299884,1359302400,0.52,clear-day,rain,54,54,1359273600,1359331200,1359336491,1020.09,5.88,44.91,42.06,321,1359331200,1359302400
1/28/2013,Clear throughout the day.,1359386240,1359392400,0.55,clear-day,rain,55.76,55.76,1359360000,1359417600,1359422958,1023.26,5.67,46.47,43.78,325,1359417600,1359378000
1/29/2013,Clear throughout the day.,1359472595,1359478800,0.58,clear-day,rain,56.85,56.85,1359446400,1359507600,1359509426,1026.3,2.5,46.62,46.62,307,1359507600,1359478800
1/30/2013,Clear throughout the day.,1359558948,1359554400,0.62,clear-day,rain,61.14,61.14,1359532800,1359594000,1359595894,1025.69,0.94,46.7,46.7,329,1359594000,1359554400
1/31/2013,Clear throughout the day.,1359645299,1359644400,0.65,clear-day,rain,60.47,60.47,1359619200,1359676800,1359682362,1023.84,3.6,47.15,45.47,319,1359676800,1359644400
2/1/2013,Clear throughout the day.,1359731649,1359730800,0.69,clear-day,rain,62.67,62.67,1359705600,1359763200,1359768830,1021.72,2.81,48.12,48.12,297,1359763200,1359730800
2/2/2013,Clear throughout the day.,1359817997,1359835200,0.73,clear-day,rain,55.74,55.74,1359792000,1359849600,1359855298,1024.18,3.6,49.09,45.84,312,1359849600,1359835200
2/3/2013,Clear throughout the day.,1359904344,1359896400,0.76,clear-day,rain,54.85,54.85,1359878400,1359936000,1359941766,1022.87,1.06,47.68,47.52,236,1359936000,1359903600
2/4/2013,Clear throughout the day.,1359990689,1360047600,0.8,clear-day,rain,51.94,51.94,1359964800,1360022400,1360028233,1020.28,2,47.44,45.99,256,1360022400,1360000800
2/5/2013,Clear throughout the day.,1360077032,1360058400,0.84,clear-day,rain,54.09,54.09,1360051200,1360112400,1360114701,1019.37,6.41,47.88,45.12,280,1360112400,1360054800
2/6/2013,Clear throughout the day.,1360163374,1360166400,0.88,clear-day,rain,54.65,54.65,1360137600,1360195200,1360201169,1021.34,3.46,45.47,44.1,295,1360195200,1360159200
2/7/2013,Clear throughout the day.,1360249715,1360296000,0.91,clear-day,rain,52.76,52.76,1360224000,1360278000,1360287636,1019.5,3.21,47,42.2,219,1360278000,1360306800
2/8/2013,Clear throughout the day.,1360336054,1360342800,0.95,clear-day,rain,52.12,52.12,1360310400,1360375200,1360374103,1015.12,4.63,44,39.58,315,1360375200,1360342800
2/9/2013,Clear throughout the day.,1360422391,1360418400,0.98,clear-day,rain,54.44,54.44,1360396800,1360458000,1360460570,1017.27,1.6,45.29,43.09,310,1360458000,1360422000
2/10/2013,Clear throughout the day.,1360508728,1360504800,0.03,clear-day,rain,55.62,55.62,1360483200,1360540800,1360547037,1018.42,0.79,43.15,42.67,219,1360540800,1360508400
2/11/2013,Clear throughout the day.,1360595063,1360591200,0.06,clear-day,rain,59.94,59.94,1360569600,1360616400,1360633503,1020.91,2.84,46.23,43.53,316,1360616400,1360591200
2/12/2013,Clear throughout the day.,1360681396,1360692000,0.09,clear-day,rain,57.12,57.12,1360656000,1360710000,1360719969,1026.17,2.53,45.47,45.09,299,1360710000,1360677600
2/13/2013,Clear throughout the day.,1360767728,1360756800,0.13,clear-day,rain,57.23,57.23,1360742400,1360796400,1360806435,1025.68,0.85,46.47,45.15,295,1360796400,1360760400
2/14/2013,Clear throughout the day.,1360854059,1360854000,0.16,clear-day,rain,64.53,64.53,1360828800,1360890000,1360892901,1022.85,1.04,45.7,45.7,327,1360890000,1360854000
2/15/2013,Clear throughout the day.,1360940389,1360929600,0.19,clear-day,rain,67.35,67.35,1360915200,1360972800,1360979366,1023.47,2.18,51.76,51.76,278,1360972800,1360929600
2/16/2013,Clear throughout the day.,1361026718,1361030400,0.22,clear-day,rain,63.35,63.35,1361001600,1361059200,1361065831,1020.77,4.13,51.12,51.12,309,1361059200,1361030400
2/17/2013,Clear throughout the day.,1361113045,1361102400,0.25,clear-day,rain,56.85,56.85,1361088000,1361149200,1361152296,1016.63,2.44,48.59,48.29,236,1361149200,1361116800
2/18/2013,Clear throughout the day.,1361199372,1361250000,0.28,clear-day,rain,50.21,50.21,1361174400,1361232000,1361238760,1016.12,8.72,48.21,43.98,262,1361232000,1361188800
2/19/2013,Clear throughout the day.,1361285697,1361343600,0.31,clear-day,rain,44.18,49,1361260800,1361293200,1361325224,1010.75,7.58,44.24,38.45,279,1361293200,1361343600
2/20/2013,Clear throughout the day.,1361372021,1361358000,0.34,clear-day,rain,56.65,56.65,1361347200,1361404800,1361411687,1014.6,3.86,41.85,37.97,333,1361404800,1361368800
2/21/2013,Clear throughout the day.,1361458344,1361458800,0.37,clear-day,rain,56.44,56.44,1361433600,1361494800,1361498151,1019.59,4.9,44.74,40.7,318,1361494800,1361455200
2/22/2013,Clear throughout the day.,1361544666,1361552400,0.4,clear-day,rain,57.06,57.06,1361520000,1361574000,1361584613,1023.09,2.15,45.91,43.94,234,1361574000,1361545200
2/23/2013,Clear throughout the day.,1361630987,1361631600,0.43,clear-day,rain,56.2,56.2,1361606400,1361664000,1361671076,1023.02,7.16,48.88,46.03,314,1361664000,1361631600
2/24/2013,Clear throughout the day.,1361717308,1361714400,0.46,clear-day,rain,57.09,57.09,1361692800,1361754000,1361757538,1023.1,5.12,47.82,43.37,323,1361754000,1361714400
2/25/2013,Clear throughout the day.,1361803627,1361797200,0.49,clear-day,rain,58.29,58.29,1361779200,1361836800,1361843999,1023.66,2.26,46.88,45.24,225,1361836800,1361800800
2/26/2013,Clear throughout the day.,1361889945,1361887200,0.53,clear-day,rain,60.79,60.79,1361865600,1361916000,1361930461,1022.08,4.05,46.38,43.04,305,1361916000,1361890800
2/27/2013,Clear throughout the day.,1361976263,1361980800,0.57,clear-day,rain,60.38,60.38,1361952000,1362013200,1362016922,1025.5,1.39,46.5,46.35,279,1362013200,1361977200
2/28/2013,Clear throughout the day.,1362062580,1362056400,0.6,clear-day,rain,58.64,58.64,1362038400,1362099600,1362103382,1029.7,1.63,49.79,48.82,199,1362099600,1362063600
3/1/2013,Clear throughout the day.,1362148896,1362160800,0.64,clear-day,rain,66.44,66.44,1362124800,1362182400,1362189842,1027.49,2.32,48.88,48.23,309,1362182400,1362157200
3/2/2013,Clear throughout the day.,1362235211,1362236400,0.67,clear-day,rain,61.76,61.76,1362211200,1362261600,1362276302,1021.2,2.93,53,53,302,1362261600,1362236400
3/3/2013,Clear throughout the day.,1362321526,1362380400,0.71,clear-day,rain,57.79,57.79,1362297600,1362348000,1362362762,1018.84,6.1,49.21,45.54,252,1362348000,1362380400
3/4/2013,Clear throughout the day.,1362407839,1362466800,0.75,clear-day,rain,52.41,52.41,1362384000,1362438000,1362449221,1019.52,5.84,47.88,44.17,257,1362438000,1362466800
3/5/2013,Clear throughout the day.,1362494153,1362502800,0.79,clear-day,rain,54.88,54.88,1362470400,1362535200,1362535679,1015.52,8.56,47.21,44.36,190,1362535200,1362495600
3/6/2013,Clear throughout the day.,1362580465,1362639600,0.82,clear-day,rain,53.97,53.97,1362556800,1362614400,1362622138,1015.62,7.92,50,50,225,1362614400,1362639600
3/7/2013,Clear throughout the day.,1362666777,1362664800,0.86,clear-day,rain,54.29,54.29,1362643200,1362697200,1362708596,1013.35,2.27,46.59,44.21,271,1362697200,1362661200
3/8/2013,Clear throughout the day.,1362753089,1362729600,0.9,clear-day,rain,55.09,55.09,1362729600,1362776400,1362795054,1012.62,6.75,48.24,45.88,288,1362776400,1362751200
3/9/2013,Clear throughout the day.,1362839400,1362841200,0.93,clear-day,rain,61.2,61.2,1362816000,1362873600,1362881511,1023.21,2,45.5,45.5,304,1362873600,1362841200
3/10/2013,Clear throughout the day.,1362925710,1362927600,0.97,clear-day,rain,62.03,62.03,1362902400,1362960000,1362967968,1026.01,1.26,47.67,47.67,270,1362960000,1362927600
3/11/2013,Clear throughout the day.,1363012021,1363010400,0.99,clear-day,rain,61.97,61.97,1362985200,1363042800,1363054425,1022.71,2.97,48.47,48.47,293,1363042800,1363010400
3/12/2013,Clear throughout the day.,1363098330,1363089600,0.04,clear-day,rain,62.85,62.85,1363071600,1363129200,1363140882,1020,2.39,49.09,48.69,274,1363129200,1363104000
3/13/2013,Clear throughout the day.,1363184640,1363179600,0.07,clear-day,rain,69.76,69.76,1363158000,1363219200,1363227338,1019.87,3.14,48.12,45.85,323,1363219200,1363179600
3/14/2013,Clear throughout the day.,1363270949,1363273200,0.1,clear-day,rain,58.62,58.62,1363244400,1363302000,1363313794,1020.17,1.75,50,50,293,1363302000,1363273200
3/15/2013,Clear throughout the day.,1363357257,1363352400,0.13,clear-day,rain,61.15,61.15,1363330800,1363392000,1363400250,1019.26,3,50.76,50.76,246,1363392000,1363352400
3/16/2013,Clear throughout the day.,1363443566,1363438800,0.16,clear-day,rain,61.5,61.5,1363417200,1363478400,1363486706,1018.34,3.53,49.68,47.4,219,1363478400,1363438800
3/17/2013,Clear throughout the day.,1363529874,1363521600,0.19,clear-day,rain,60.06,60.06,1363503600,1363561200,1363573162,1019.35,3.54,51.5,51.5,277,1363561200,1363521600
3/18/2013,Clear throughout the day.,1363616182,1363611600,0.22,clear-day,rain,59.06,59.06,1363590000,1363644000,1363659617,1018.66,2.55,49.59,48.07,241,1363644000,1363618800
3/19/2013,Clear throughout the day.,1363702490,1363752000,0.25,clear-day,rain,59.68,59.68,1363676400,1363726800,1363746072,1019.33,1.33,50.68,50.68,216,1363726800,1363752000
3/20/2013,Clear throughout the day.,1363788798,1363762800,0.28,clear-day,rain,58,58,1363762800,1363802400,1363832527,1019.31,3.22,51.68,51.68,240,1363802400,1363762800
3/21/2013,Clear throughout the day.,1363875105,1363867200,0.31,clear-day,rain,58.65,58.65,1363849200,1363910400,1363918982,1019.07,5.95,47.59,44.65,298,1363910400,1363878000
3/22/2013,Clear throughout the day.,1363961413,1363964400,0.34,clear-day,rain,61.06,61.06,1363935600,1363993200,1364005437,1018.22,6.51,48.91,44.68,320,1363993200,1363964400
3/23/2013,Clear throughout the day.,1364047721,1364047200,0.38,clear-day,rain,60.38,60.38,1364022000,1364086800,1364091891,1019.08,3.87,49.38,47.09,297,1364086800,1364047200
3/24/2013,Clear throughout the day.,1364134028,1364133600,0.41,clear-day,rain,59.53,59.53,1364108400,1364162400,1364178346,1017.74,3.92,49.24,49.24,254,1364162400,1364133600
3/25/2013,Clear throughout the day.,1364220336,1364212800,0.44,clear-day,rain,53.21,53.21,1364194800,1364256000,1364264800,1016.16,7.47,48.65,45.74,253,1364256000,1364223600
3/26/2013,Clear throughout the day.,1364306643,1364284800,0.47,clear-day,rain,56.62,56.62,1364281200,1364338800,1364351255,1015.58,7,49.32,45.92,269,1364338800,1364310000
3/27/2013,Clear throughout the day.,1364392951,1364382000,0.51,clear-day,rain,57.85,57.85,1364367600,1364425200,1364437709,1015.35,3.32,51.88,51.88,246,1364425200,1364382000
3/28/2013,Clear throughout the day.,1364479259,1364482800,0.55,clear-day,rain,60.73,60.73,1364454000,1364515200,1364524163,1017.56,4.16,54.53,54.53,291,1364515200,1364482800
3/29/2013,Clear throughout the day.,1364565567,1364565600,0.58,clear-day,rain,65.73,65.73,1364540400,1364594400,1364610618,1018.09,3.37,51.53,51.53,303,1364594400,1364565600
3/30/2013,Clear throughout the day.,1364651876,1364641200,0.62,clear-day,rain,63.35,63.35,1364626800,1364688000,1364697072,1017.35,4.05,52.65,52.65,301,1364688000,1364641200
3/31/2013,Clear throughout the day.,1364738184,1364734800,0.66,clear-day,rain,62.68,62.68,1364713200,1364756400,1364783526,1017.17,4.11,55.88,55.88,199,1364756400,1364734800
4/1/2013,Clear throughout the day.,1364824493,1364832000,0.7,clear-day,rain,59.97,59.97,1364799600,1364864400,1364869980,1019.82,3.48,54.88,54.88,271,1364864400,1364832000
4/2/2013,Clear throughout the day.,1364910802,1364968800,0.73,clear-day,rain,59.73,59.73,1364886000,1364950800,1364956435,1021.18,4.42,51.77,51.77,269,1364950800,1364968800
4/3/2013,Clear throughout the day.,1364997112,1364990400,0.77,clear-day,rain,66.1,66.1,1364972400,1365030000,1365042889,1018.79,3.18,51.5,51.5,262,1365030000,1364990400
4/4/2013,Clear throughout the day.,1365083422,1365062400,0.81,clear-day,rain,61.77,61.77,1365058800,1365112800,1365129343,1018.08,5.85,52,52,203,1365112800,1365062400
4/5/2013,Clear throughout the day.,1365169732,1365224400,0.85,clear-day,rain,59.7,59.7,1365145200,1365206400,1365215798,1021.19,6.4,53.97,53.97,267,1365206400,1365224400
4/6/2013,Clear throughout the day.,1365256043,1365256800,0.88,clear-day,rain,59.23,59.23,1365231600,1365285600,1365302252,1021.87,6.41,54,54,243,1365285600,1365256800
4/7/2013,Clear throughout the day.,1365342354,1365397200,0.92,clear-day,rain,58.7,58.7,1365318000,1365372000,1365388707,1018.65,8.33,53,53,263,1365372000,1365397200
4/8/2013,Clear throughout the day.,1365428666,1365429600,0.95,clear-day,rain,64.99,64.99,1365404400,1365462000,1365475161,1013.31,12.7,50.27,50.27,319,1365462000,1365429600
4/9/2013,Clear throughout the day.,1365514978,1365516000,0.98,clear-day,rain,71.63,71.63,1365490800,1365552000,1365561616,1017.85,8.92,53.77,53.77,340,1365552000,1365516000
4/10/2013,Clear throughout the day.,1365601291,1365656400,0.02,clear-day,rain,71.29,71.29,1365577200,1365627600,1365648071,1019.5,5.82,56.27,56.27,299,1365627600,1365656400
4/11/2013,Clear throughout the day.,1365687604,1365688800,0.05,clear-day,rain,65.23,65.23,1365663600,1365721200,1365734526,1015.17,4.31,53,53,244,1365721200,1365688800
4/12/2013,Clear throughout the day.,1365773918,1365771600,0.08,clear-day,rain,61.23,61.23,1365750000,1365811200,1365820981,1012.15,4.15,52,52,232,1365811200,1365771600
4/13/2013,Clear throughout the day.,1365860233,1365861600,0.11,clear-day,rain,60.77,60.77,1365836400,1365883200,1365907436,1011.79,4.89,51,51,220,1365883200,1365861600
4/14/2013,Breezy in the evening.,1365946548,1365944400,0.14,wind,rain,58.23,58.23,1365922800,1365984000,1365993891,1012.75,7.85,51.03,51.03,277,1365984000,1365944400
4/15/2013,"Breezy starting in the afternoon, continuing until evening.",1366032864,1366020000,0.17,wind,rain,55.23,55.23,1366009200,1366059600,1366080346,1012.69,10.46,49,43.54,290,1366059600,1366023600
4/16/2013,Clear throughout the day.,1366119181,1366110000,0.2,clear-day,rain,61.73,61.73,1366095600,1366160400,1366166802,1017.77,7.2,48.07,45.05,305,1366160400,1366120800
4/17/2013,Clear throughout the day.,1366205498,1366207200,0.23,clear-day,rain,65.4,65.4,1366182000,1366236000,1366253257,1023.03,9.22,56.27,56.27,339,1366236000,1366207200
4/18/2013,Clear throughout the day.,1366291816,1366290000,0.26,clear-day,rain,66.91,66.91,1366268400,1366322400,1366339713,1023.74,2.99,53.53,53.53,269,1366322400,1366290000
4/19/2013,Clear throughout the day.,1366378136,1366380000,0.29,clear-day,rain,64.64,64.64,1366354800,1366412400,1366426168,1021.87,2.32,52.88,52.88,259,1366412400,1366380000
4/20/2013,Clear throughout the day.,1366464456,1366524000,0.32,clear-day,rain,67.61,67.61,1366441200,1366491600,1366512624,1018.12,4.56,54.35,54.35,268,1366491600,1366524000
4/21/2013,Clear throughout the day.,1366550776,1366542000,0.36,clear-day,rain,72.82,72.82,1366527600,1366578000,1366599080,1015.84,2.81,53.76,53.76,297,1366578000,1366542000
4/22/2013,Clear throughout the day.,1366637098,1366624800,0.39,clear-day,rain,75.2,75.2,1366614000,1366668000,1366685536,1013.29,3.41,57.74,57.74,299,1366668000,1366624800
4/23/2013,Clear throughout the day.,1366723421,1366783200,0.42,clear-day,rain,67.79,67.79,1366700400,1366740000,1366771992,1012.73,5.24,51.09,51.09,292,1366740000,1366783200
4/24/2013,Clear throughout the day.,1366809745,1366801200,0.46,clear-day,rain,56.62,56.62,1366786800,1366844400,1366858448,1012.42,7.13,49.53,47.63,275,1366844400,1366804800
4/25/2013,Clear throughout the day.,1366896069,1366880400,0.5,clear-day,rain,57.62,57.62,1366873200,1366934400,1366944904,1017.76,8.73,53.77,53.77,273,1366934400,1366880400
4/26/2013,Clear throughout the day.,1366982395,1367042400,0.53,clear-day,rain,57.82,57.82,1366959600,1367017200,1367031360,1022.48,7.22,50.88,50.88,265,1367017200,1367042400
4/27/2013,Clear throughout the day.,1367068722,1367064000,0.57,clear-day,rain,59.03,59.03,1367046000,1367100000,1367117816,1022.27,5.6,49.32,47.37,256,1367100000,1367074800
4/28/2013,Clear throughout the day.,1367155050,1367143200,0.61,clear-day,rain,68.46,68.46,1367132400,1367197200,1367204272,1016.01,2.81,51.21,51.21,254,1367197200,1367143200
4/29/2013,Clear throughout the day.,1367241379,1367229600,0.65,clear-day,rain,71.94,71.94,1367218800,1367272800,1367290728,1010.69,2.88,56.85,56.85,278,1367272800,1367229600
4/30/2013,Clear throughout the day.,1367327709,1367323200,0.68,clear-day,rain,68.21,68.21,1367305200,1367370000,1367377184,1009.92,3.28,55.44,55.44,268,1367370000,1367323200
5/1/2013,Clear throughout the day.,1367414040,1367470800,0.72,clear-day,rain,71.22,71.22,1367391600,1367434800,1367463640,1014.74,5.44,58.85,58.85,318,1367434800,1367470800
5/2/2013,Clear throughout the day.,1367500372,1367496000,0.76,clear-day,rain,81.73,81.73,1367478000,1367532000,1367550096,1019.67,2.15,58.53,58.53,307,1367532000,1367496000
5/3/2013,Clear throughout the day.,1367586706,1367589600,0.8,clear-day,rain,76.47,76.47,1367564400,1367614800,1367636552,1014.26,3.36,59.18,59.18,308,1367614800,1367589600
5/4/2013,Clear throughout the day.,1367673041,1367672400,0.83,clear-day,rain,70.4,70.4,1367650800,1367701200,1367723008,1005.05,4.42,57.09,57.09,288,1367701200,1367672400
5/5/2013,Clear throughout the day.,1367759377,1367748000,0.87,clear-day,rain,63.71,63.71,1367737200,1367794800,1367809464,1005.37,4.5,57.53,57.53,198,1367794800,1367748000
5/6/2013,Clear throughout the day.,1367845714,1367841600,0.9,clear-day,rain,64.91,64.91,1367823600,1367884800,1367895919,1011.28,2.93,59.09,59.09,285,1367884800,1367841600
5/7/2013,Clear throughout the day.,1367932053,1367989200,0.93,clear-day,rain,64.67,64.67,1367910000,1367967600,1367982375,1016.09,5.75,54.88,54.88,282,1367967600,1367989200
5/8/2013,Clear throughout the day.,1368018393,1368010800,0.96,clear-day,rain,58.06,58.06,1367996400,1368050400,1368068830,1019.5,8.31,53.44,53.44,263,1368050400,1368010800
5/9/2013,Clear throughout the day.,1368104734,1368165600,1,clear-day,rain,57.85,57.85,1368082800,1368136800,1368155285,1020.87,10.18,52.88,52.88,260,1368136800,1368165600
5/10/2013,Clear throughout the day.,1368191077,1368190800,0.03,clear-day,rain,57.32,57.32,1368169200,1368223200,1368241740,1021.66,6.98,51.88,51.88,242,1368223200,1368190800
5/11/2013,Clear throughout the day.,1368277421,1368266400,0.06,clear-day,rain,64.73,64.73,1368255600,1368306000,1368328194,1019.61,4.39,52,52,258,1368306000,1368266400
5/12/2013,Clear throughout the day.,1368363766,1368342000,0.09,clear-day,rain,65.88,65.88,1368342000,1368399600,1368414648,1019.62,3.92,53.68,53.68,242,1368399600,1368342000
5/13/2013,Clear throughout the day.,1368450113,1368442800,0.12,clear-day,rain,62.91,62.91,1368428400,1368496800,1368501102,1017.53,6.16,53.56,53.56,235,1368496800,1368442800
5/14/2013,Clear throughout the day.,1368536461,1368536400,0.15,clear-day,rain,60.47,60.47,1368514800,1368576000,1368587555,1014.82,8.02,53.88,53.88,214,1368576000,1368536400
5/15/2013,Clear throughout the day.,1368622811,1368622800,0.18,clear-day,rain,60.88,60.88,1368601200,1368662400,1368674008,1016.98,9.03,52.77,52.77,243,1368662400,1368622800
5/16/2013,Clear throughout the day.,1368709163,1368702000,0.21,clear-day,rain,61.44,61.44,1368687600,1368738000,1368760461,1016.29,9.08,55.21,55.21,267,1368738000,1368702000
5/17/2013,Clear throughout the day.,1368795516,1368799200,0.24,clear-day,rain,60.06,60.06,1368774000,1368828000,1368846913,1016.82,11.42,53.32,53.32,268,1368828000,1368799200
5/18/2013,Clear throughout the day.,1368881870,1368878400,0.27,clear-day,rain,66.29,66.29,1368860400,1368921600,1368933364,1019.39,4.14,53.09,53.09,236,1368921600,1368878400
5/19/2013,Clear throughout the day.,1368968226,1368968400,0.31,clear-day,rain,69.65,69.65,1368946800,1369004400,1369019815,1018.25,3.66,56.03,56.03,262,1369004400,1368968400
5/20/2013,Clear throughout the day.,1369054583,1369116000,0.34,clear-day,rain,74.93,74.93,1369033200,1369083600,1369106266,1015.24,3.93,54.09,54.09,259,1369083600,1369116000
5/21/2013,Clear throughout the day.,1369140943,1369130400,0.38,clear-day,rain,62.53,62.53,1369119600,1369177200,1369192716,1014.55,8.16,53.33,53.33,265,1369177200,1369130400
5/22/2013,Clear throughout the day.,1369227303,1369231200,0.41,clear-day,rain,59.88,59.88,1369206000,1369274400,1369279165,1015.13,8.77,51.44,51.44,304,1369274400,1369231200
5/23/2013,Clear throughout the day.,1369313666,1369317600,0.45,clear-day,rain,61.3,61.3,1369292400,1369353600,1369365613,1014.9,5.73,51.53,51.53,269,1369353600,1369317600
5/24/2013,Clear throughout the day.,1369400030,1369400400,0.48,clear-day,rain,60.86,60.86,1369378800,1369432800,1369452061,1015.37,5.4,52.77,52.77,243,1369432800,1369400400
5/25/2013,Clear throughout the day.,1369486395,1369483200,0.52,clear-day,rain,58.33,58.33,1369465200,1369515600,1369538508,1016.01,5.76,51.32,51.32,240,1369515600,1369483200
5/26/2013,Clear throughout the day.,1369572763,1369573200,0.56,clear-day,rain,60.65,60.65,1369551600,1369605600,1369624954,1018.98,11.37,53.53,53.53,271,1369605600,1369573200
5/27/2013,Clear throughout the day.,1369659132,1369656000,0.6,clear-day,rain,59.65,59.65,1369638000,1369688400,1369711399,1019.11,7.7,54.53,54.53,264,1369688400,1369656000
5/28/2013,Clear throughout the day.,1369745502,1369742400,0.64,clear-day,rain,62.85,62.85,1369724400,1369771200,1369797844,1015.02,7.09,56.65,56.65,255,1369771200,1369742400
5/29/2013,Clear throughout the day.,1369831875,1369818000,0.67,clear-day,rain,64.88,64.88,1369810800,1369879200,1369884287,1014.12,7.3,55.88,55.88,263,1369879200,1369818000
5/30/2013,Clear throughout the day.,1369918249,1369918800,0.71,clear-day,rain,66.7,66.7,1369897200,1369965600,1369970730,1014.79,3.82,53.53,53.53,226,1369965600,1369918800
5/31/2013,Clear throughout the day.,1370004625,1370001600,0.75,clear-day,rain,71.97,71.97,1369983600,1370041200,1370057171,1015.13,3.42,54.79,54.79,232,1370041200,1370001600
6/1/2013,Clear throughout the day.,1370091002,1370088000,0.78,clear-day,rain,71.94,71.94,1370070000,1370124000,1370143612,1011.57,3.41,56.88,56.88,258,1370124000,1370088000
6/2/2013,Clear throughout the day.,1370177382,1370178000,0.82,clear-day,rain,62.65,62.65,1370156400,1370210400,1370230051,1007.79,7.05,54.65,54.65,243,1370210400,1370178000
6/3/2013,Clear throughout the day.,1370263763,,0.85,clear-day,rain,62.15,62.15,1370242800,1370296800,1370316490,1009.18,7.57,,,277,1370296800,
6/4/2013,Clear throughout the day.,1370350146,1370354400,0.88,clear-day,rain,60.38,60.38,1370329200,1370379600,1370402927,1013.27,10.23,54.88,54.88,270,1370379600,1370354400
6/5/2013,Clear throughout the day.,1370436530,1370440800,0.91,clear-day,rain,59.06,59.06,1370415600,1370466000,1370489363,1015.2,8.76,53.88,53.88,266,1370466000,1370440800
6/6/2013,Clear throughout the day.,1370522917,1370527200,0.94,clear-day,rain,61.18,61.18,1370502000,1370559600,1370575797,1013.56,7.48,52.88,52.88,270,1370559600,1370527200
6/7/2013,Clear throughout the day.,1370609305,1370595600,0.97,clear-day,rain,69.99,69.99,1370588400,1370646000,1370662231,1010.22,3.83,53.53,53.53,275,1370646000,1370595600
6/8/2013,Clear throughout the day.,1370695695,1370696400,0.01,clear-day,rain,63.5,63.5,1370674800,1370721600,1370748663,1007.45,6.63,57.74,57.74,297,1370721600,1370696400
6/9/2013,Clear throughout the day.,1370782086,1370782800,0.04,clear-day,rain,61.06,61.06,1370761200,1370811600,1370835093,1010.93,10.81,57.53,57.53,269,1370811600,1370782800
6/10/2013,Clear throughout the day.,1370868480,1370865600,0.07,clear-day,rain,64.44,64.44,1370847600,1370905200,1370921523,1012.83,8.68,57.88,57.88,245,1370905200,1370865600
6/11/2013,Clear throughout the day.,1370954875,1370959200,0.1,clear-day,rain,64.38,64.38,1370934000,1370991600,1371007951,1014.22,5.66,55.88,55.88,273,1370991600,1370959200
